id,ad_type,start_date,end_date,created_on,lat,lon,l1,l2,l3,rooms,bedrooms,bathrooms,surface_total,surface_covered,price,currency,price_period,title,description,property_type,operation_type,details,additionals,services,l4,l5,l6
973,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.3777013,-34.6024254,Argentina,Capital Federal,San Nicolás,3.0,2.0,1.0,63.28,63.28,,USD,,"Lavalle 800 - Departamento en Venta en San Nicolás, CABA de 63.28 m2 con 2 dormitorios, 1 baño, a .","¡Departamento de 3 ambientes en el centro!<br><br>Descripción básica:<br>- Se trata de un departamento de 3 ambientes interno.<br>- El inmueble se encuentra en buenas condiciones de mantenimiento.<br>- Ideal vivienda u oficina, ya que es apto profesional.<br>- El departamento posee pisos de pinotea, y se encuentra recientemente pintado.<br><br>Superficies:<br>- Superficie Cubierta: 63.28 m2<br>- Superficie total: 63.28 m2<br><br>Distribución de ambientes:<br>- Living comedor con puerta de acceso a una de las habitaciones, lo que permite también mantenerla abierta y usar el departamento con funcionalidad de dos ambientes, o sea, sólo una habitación y un gran living comedor.<br>- Cocina independiente reciclada y ampliada con amplio ventanal y conexión para lavarropas.<br>- Baño completo.<br>- Dos habitaciones con ventanas al aire y luz del edificio.<br><br>Gastos: <br>- Expensas: $5000<br>- ABL: $800<br><br>Calefacción y refrigeración de ambientes:<br>- Agua caliente por termotanque eléctrico.<br>- Aire acondicionado en living.<br><br>Descripción del Edificio:<br>- Edificio de 8 pisos, con 6 departamentos por piso<br>- Posee dos ascensores<br>- Encargado con vivienda<br>- Apto profesional <br><br>Entrega:<br>- Entrega inmediata.<br>- Actualmente deshabitado.<br>- La documentación de la propiedad está en condiciones para la compraventa. <br><br>Accesibilidad:<br>- Colectivos: 5, 6, 9, 10, 17, 23, 24, 26, 29, 45, 50, 59, 67, 70, 91, 99, 100, 109, 111, 115, 129, 132, 140, 146, 180<br>- Subtes (Metro): 9 DE JULIO (Línea D), C. PELLEGRINI (Línea B), DIAGONAL NORTE (Línea C), FLORIDA (Línea B), LAVALLE (Línea C)<br><br><br>Descripción del barrio:<br>- La propiedad se encuentra en el barrio de San Nicolás, que pertenece a la comuna 1 de la ciudad de Buenos Aires, muy cercana a las avenidas Córdoba, Corrientes y 9 de Julio.<br><br>------<br><br>Todas las propiedades publicadas en el perfil de ****** se encuentran a cargo de un profesional matriculado. La intermediación y la conclusión de las operaciones serán llevadas exclusivamente por la firma:<br><br>Carina Beccio<br>Lamac Propiedades<br>Matrícula: CUCICBA 5424",Departamento,Venta,"Superficie 63.28m2, Ambientes 3, Baños 1, Dormitorios 2, Sup. Cubierta 63.28m2, Apto profesionalSí, Antigüedad62 años, Cantidad de pisos 8, Departamentos por piso 6",,"Gas, Luz",,,
974,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.4323961,-34.6018862,Argentina,Capital Federal,Villa Crespo,3.0,2.0,1.0,90.12,90.12,,USD,,"Corrientes Al 4700 - Departamento en Venta en Villa Crespo, CABA de 90.12 m2 con 2 dormitorios, 1 baño, a .","Amplio departamento de 3 ambientes con dependencias, ingreso por hall propio a cómodo living- comedor al frente, 2 dormitorios (uno al frente), baño completo, cocina completa y gran lavadero que bien puede utilizarse como extensión de la cocina. La Dependencia de servicio tiene el tamaño de un tercer dormitorio e incluye otro baño de acceso exclusivo. Balcón corrido al frente con aire y Luz todo el día. Pisos de Parquet originales. Ubicado en tradicional edificio tipo torre de 2 cuerpos, en esquina de Av. Corrientes y Av. Ángel Gallardo. Excelente ubicación, subte B, colectivos, Parque Centenario.<br><br><br><br>Se deja constancia que los m2 son aproximados, al igual que las medidas parciales y el valor consignado de las expensas mensuales (en caso que corresponda pago de expensas) están sujetos a verificación y/o ajustes, el precio del inmueble puede ser modificado sin previo aviso. En el caso de tratarse de un inmueble en construcción los detalles de terminación y la fecha de entrega están sujetos a revisión. Fotos de carácter no contractual. Las unidades publicadas están sujetas a disponibilidad. En caso de tratarse de un terreno, la información de m2 construibles es orientativa, debiendo ser constatada por el interesado. Inmueble no accesible para personas con discapacidad física LEY 5115. Únicamente en el caso de tratarse de alquiler de vivienda familiar, rige lo indicado en la LEY 5859.",Departamento,Venta,"Superficie 90.12m2, Ambientes 3, Baños 1, Dormitorios 2, Sup. Cubierta 85.41m2, Antigüedad45 años",Balcón,,,,
975,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.4062839,-34.5853806,Argentina,Capital Federal,Recoleta,2.0,1.0,1.0,42.24,42.24,,USD,,"Peña 3100 - Departamento en Venta en Recoleta, CABA de 42.24 m2 con 1 dormitorio, 1 baño, a .","¡Cálido departamento reciclado de 2 ambientes con balcón al frente en Recoleta!<br><br>Medidas:<br>- Superficie cubierta: 41 m2<br>- Superficie semicubierta: 1.24 m2<br>- Superficie total: 42.24 m2.<br><br>Descripción de la unidad:<br>- Departamento de dos ambientes con cocina integrada por barra desayunadora.<br>- Habitación con amplio vestidor.<br>- Conexión para lavarropas.<br>- 61 años de antigüedad.<br>- Baño completo reciclado con pisos de cemento alisado, muy moderno y ventanilla de ventilación.<br>- Reciclado totalmente con pisos flotantes, aberturas de DVH y alarma.<br>- Muy buen estado general.<br>- No tiene artefacto de cocina pero existe la conexión a gas.<br><br>Gastos:<br>- Expensas: $13.000 actuales<br>- Aysa: $700 aprox<br><br>Calefacción y refrigeración de ambientes:<br>- Aire acondicionado frio-calor en todos los ambientes.<br><br>Descripción del edificio:<br>- El edificio posee servicio de limpieza en espacios comunes.<br>- Terraza común.<br>- Posee un ascensor.<br><br>Entrega:<br>- Rápida entrega.<br>- Actualmente se encuentra habitado.<br>- La documentación de la propiedad está en condiciones para la compraventa.<br><br>Otros aspectos a destacar de la propiedad:<br>- Conexion a gas.<br><br>Accesibilidad:<br>- Colectivos: 10, 37, 39, 41, 57, 59, 60, 92, 93, 95, 102, 108, 110, 118, 128, 130, 160, 188.<br>- Subtes (Metro): Bulnes (Línea C)<br><br>“No accesible para personas con movilidad reducida - Ley 5.115 de la C.A.B.A.”<br><br>------------------------------------------------------------<br>Todas las propiedades publicadas en el perfil de ****** se encuentran a cargo de un profesional matriculado. La intermediación y la conclusión de las operaciones serán llevadas exclusivamente por la firma:<br><br>Carina Beccio<br>Lamac Propiedades<br>Matrícula: CUCICBA 5424",Departamento,Venta,"Superficie 42.24m2, Ambientes 2, Baños 1, Dormitorios 1, Sup. Cubierta 41m2, Antigüedad61 años",,"Gas, Luz",,,
976,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.5121648,-34.6102639,Argentina,Capital Federal,Villa Devoto,2.0,1.0,1.0,60.0,60.0,,USD,,"Tinogasta Al 4600 - PH en Venta en Villa Devoto, CABA de 60 m2 con 1 dormitorio, 1 baño, a .","Hermoso PH en pleno Devoto. <br><br>Edificio nuevo, con solo 4 unidades funcionales y sin expensas. <br>Primer piso por escalera, al frente. Al ingreso hall de recepción, toilette, gran living comedor con cocina integrada y lavadero. <br>Amplio balcón terraza con sector semicubierto y apto parrilla. Primer piso 39 mts.<br> En el segundo piso, un espacioso dormitorio en suite con vestidor. Segundo piso 21 mts. Pisos de porcelanato y techos de madera.<br><br><br><br><br><br>D'Amato Propiedades<br>CUCICBA 6725<br>CMCPSM 2723<br>Oficina: 2005-2222<br>Whatsapp : <br>Instagram : @damatopropiedades<br><br><br>*Las descripciones, medidas, superficies y proporciones consignadas en esta ficha son aproximadas, solamente se indican de manera orientativa.",PH,Venta,"Superficie 60m2, Ambientes 2, Baños 1, Dormitorios 1, Toilette 1, Sup. Cubierta 53m2, Antigüedad7 años, Cantidad de pisos 2","Aire Acondicionado, Aceptan Mascotas, Balcón, Terraza","Gas, Luz",,,
977,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.4331306342,-34.5903075916,Argentina,Capital Federal,Palermo,4.0,3.0,3.0,312.04,312.04,,USD,,"Serrano 1300, Entre Av. Niceto Vega Y Cabrera - PH en Venta en Palermo, CABA de 312.04 m2 con 3 dormitorios, 3 baños, a .","VENTA 4 AMBIENTES CON PATIOS DEPARTAMENTO TIPO CASA (PH) EN PALERMO<br>Excelente ubicación sobre Serrano, entre av. Niceto Vega y Cabrera. A pocas cuadras de las av. Scalabrini Ortiz, av. Juan B. Justo , av. Córdoba y plaza Serrano.<br>Gran PH sin expensas con Diseño, Amplitud y Tranquilidad al pulmón de manzana. Excelente patio al contrafrente de 80m².<br>Cuenta con 3 dormitorios, 3 baños (2 en suite) y Toilette, Muy Amplio Living Comedor con Cocina integrada muy grande con Isla Central, todo al Jardín propio al contrafrente y tres patios internos que generan buena ventilación a la propiedad.<br>Tiene otra habitación que puede ser deposito o estudio.<br>Al Frente tiene un espacio que puede ser Cochera, hoy local de 50m².<br>Reciclado con excelentes materiales.<br>Estratégicamente ubicación cerca de Plaza Serrano y toda la movida de Palermo. Cerca de las av. Scalabrini Ortiz, av Juan B. Justo y av. Córdoba.Según titulo de propiedad la superficie es: 227,30m² cubiertos + 6,17m² semicub. + 78,57m² descubiertos. Total de superficie propia de 312,04m².<br>IMPORTANTE: ESTOS PRECIOS ESTAN A SUJETOS A APROBACION DEL PROPIETARIO <br> <br> <br><br>TASAMOS TU PROPIEDAD EN EL DIA<br>Contamos con profesionales especialmente entrenados para tasar el valor real de los inmuebles y establecer los criterios adecuados para la cotización del mismo, respetando el patrimonio del cliente que nos confía su propiedad. <br>MATRICULA CUCICBA 3512",PH,Venta,"Superficie 312.04m2, Ambientes 4, Baños 3, Cocheras 2, Dormitorios 3, Toilette 1, Sup. Cubierta 227.3m2, Antigüedad72 años, Cantidad de pisos 2",Patio,"Gas, Luz",,,
978,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.3717287,-34.6467279,Argentina,Capital Federal,Barracas,6.0,4.0,1.0,80.0,80.0,,USD,,"Isabel La Catolica Al 1500 - PH en Venta en Barracas, CABA de 80 m2 con 4 dormitorios, 1 baño, a .","Excelente Ph 6 ambientes, dos baños, contrafrente todo reciclado a nuevo, muy luminoso, con patio y terraza.",PH,Venta,"Superficie 80m2, Ambientes 6, Baños 1, Dormitorios 4, Toilette 1, Sup. Cubierta 80m2",Terraza,"Gas, Luz",,,
979,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.3989002,-34.6022586,Argentina,Capital Federal,Recoleta,2.0,1.0,1.0,37.0,37.0,,USD,,"Tucuman  Al 2200 - Departamento en Venta en Recoleta, CABA de 37 m2 con 1 dormitorio, 1 baño, a .","Muy buen departamento 2 ambientes, muy luminoso, living comedor cocina independiente con muebles completos .y artefacto de cocina a gas, dormitorio con amplio placard de piso a techo. Agua caliente individual por calefón y calefacción por tiro balanceado.&nbsp; &nbsp;Tucuman al 2200, entre Azcuenaga y Uriburu, próximo a facultad de medicina, facultad de ciencias económicas, Avenida Córdoba, subte D, Avda. Corrientes, subte B, colectivos, zona comercial.&nbsp;<br> <br> <br><br> <br> <br><br><br><br>Se deja constancia que los m2 son aproximados, al igual que las medidas parciales y el valor consignado de las expensas mensuales (en caso que corresponda pago de expensas) están sujetos a verificación y/o ajustes, el precio del inmueble puede ser modificado sin previo aviso. En el caso de tratarse de un inmueble en construcción los detalles de terminación y la fecha de entrega están sujetos a revisión. Fotos de carácter no contractual. Las unidades publicadas están sujetas a disponibilidad. En caso de tratarse de un terreno, la información de m2 construibles es orientativa, debiendo ser constatada por el interesado. Inmueble no accesible para personas con discapacidad física LEY 5115. Únicamente en el caso de tratarse de alquiler de vivienda familiar, rige lo indicado en la LEY 5859.",Departamento,Venta,"Superficie 37m2, Ambientes 2, Baños 1, Dormitorios 1, Sup. Cubierta 37m2, Antigüedad60 años",,Gas,,,
980,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.4225633,-34.6045662,Argentina,Capital Federal,Almagro,4.0,3.0,3.0,94.84,94.84,,USD,,"Sarmiento Al 4000 - Departamento en Venta en Almagro, CABA de 94.84 m2 con 3 dormitorios, 3 baños, a .","Ubicado en la calle Sarmiento entre Fco. Acuña de Figueroa y Avda. Medrano, próximo a subte B, colectivos, departamento al contrafrente, muy luminoso, 4 ambientes con dependencias y balcón terraza, living comedor, 3 dormitorios, baño completo, toilette, dependencia y baño de servicio..<br><br><br><br>Se deja constancia que los m2 son aproximados, al igual que las medidas parciales y el valor consignado de las expensas mensuales (en caso que corresponda pago de expensas) están sujetos a verificación y/o ajustes, el precio del inmueble puede ser modificado sin previo aviso. En el caso de tratarse de un inmueble en construcción los detalles de terminación y la fecha de entrega están sujetos a revisión. Fotos de carácter no contractual. Las unidades publicadas están sujetas a disponibilidad. En caso de tratarse de un terreno, la información de m2 construibles es orientativa, debiendo ser constatada por el interesado. Inmueble no accesible para personas con discapacidad física LEY 5115. Únicamente en el caso de tratarse de alquiler de vivienda familiar, rige lo indicado en la LEY 5859.",Departamento,Venta,"Superficie 94.84m2, Ambientes 4, Baños 3, Dormitorios 3, Sup. Cubierta 71.88m2, Antigüedad49 años","Balcón, Terraza",,,,
981,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.4228221,-34.6390999,Argentina,Capital Federal,Nueva Pompeya,4.0,3.0,2.0,196.0,196.0,,USD,,"Gibson Al 4200 - PH en Venta en Nueva Pompeya, CABA de 196 m2 con 3 dormitorios, 2 baños, a .","Hermoso PH.<br> Muy luminoso durante todo el día.<br> Entrada independiente, primer piso por escalera..<br> Living comedor amplio con piso de baldosas.<br> Cocina comedor con salida al patio.<br> 2 dormitorios mas un escritorio en el primer piso, con baño completo. Cada dormitorio tiene salida a un amplio balcón a la calle.<br> En el segundo piso se encuentra el tercer dormitorio con un baño y terraza grande.<br> Lavadero cubierto.<br><br>matricula CUCICBA 6644",PH,Venta,"Superficie 196m2, Ambientes 4, Baños 2, Dormitorios 3, Sup. Cubierta 105m2, Antigüedad70 años, Cantidad de pisos 2","Balcón, Terraza","Gas, Luz",,,
982,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.41114729999999,-34.6160192,Argentina,Capital Federal,Balvanera,4.0,3.0,1.0,81.6,81.6,,USD,,"24 De Noviembre 400 - PH en Venta en Balvanera, CABA de 81.6 m2 con 3 dormitorios, 1 baño, a .","Descripción básica: <br>- PH de 4 ambientes de dos pisos en Balvanera.<br>- Primer piso por escalera.<br>- Impecable estado.<br>- Instalación de electricidad y gas nuevo.<br><br>Superficies:<br>- Cubierta: 81,6.<br>- Total: 81,6.<br><br>Distribución de ambientes: <br>- PH de dos pisos ubicado en un primer piso por escalera. <br><br> . Planta Baja:<br><br>- Dentro de la propiedad accedemos a la galería la cual está construida con cerramiento y es completamente cubierta, por la galería se tiene acceso a los diferentes ambientes.<br>- Living comedor de amplia dimensión ya que fue modificado, lo agrandaron e hicieron un entre piso el cual posee aire acondicionado y puede ser utilizado como estudio o habitación.<br>- Habitación de amplia dimensión, techo muy alto con posibilidad de hacer un entre piso, la habitación tiene acceso al baño completo.<br>- Cocina autónoma completa, la cual tiene acceso por otra puerta al baño completo.<br>- Baño completo de amplia dimensión (2 entradas).<br>- Se encuentra en excelente estado.<br><br> .Planta Alta:<br><br>- 2 habitaciones.<br><br>Descripción del edificio: <br>- 100 años de antigüedad <br>- PH de 2 pisos. <br>- 6 unidades por piso.<br><br>Gastos: <br>- Expensas: $3.800.<br>Se está por empezar una obra para remodelar los pasillos y hacer la conexión de electricidad nueva.<br> <br>Entrega:<br>- Entrega inmediata.<br>- Actualmente deshabitado.<br>- La documentación de la propiedad está en condiciones para la compraventa. <br><br>Accesibilidad:<br>- Colectivos: 2, 5, 7, 8, 23, 31, 32, 41, 56, 75, 84, 86, 88, 96, 98, 101, 103, 115, 128, 129, 132, 164, 180, 194.<br>- Subtes: <br>. Línea H – Venezuela.<br>. Línea A – Loria.<br><br><br>Descripción del barrio:<br>- La propiedad se encuentra en el barrio de Balvanera, que pertenece a la comuna 3 de la ciudad de Buenos Aires, muy cercana a las Avenidas Boedo, Independencia, Carlos Calvo, Rivadavia, Jujuy, Hipólito Irigoyen, Castro Barros.<br><br><br>------<br> “No accesible para personas con movilidad reducida - Ley 5.115 de la C.A.B.A.”<br><br>Todas las propiedades publicadas en el perfil de ****** se encuentran a cargo de un profesional matriculado. La intermediación y la conclusión de las operaciones vinculadas a la presente publicación serán realizadas exclusivamente por la firma: <br>LAMAC ****** PREMIUM S.A.U. (C.U.I.T. N° 33-71728445-9).<br>Corredora responsable: Carina Soledad Becchio - Matrícula: CUCICBA 5424.",PH,Venta,"Superficie 81.6m2, Ambientes 4, Baños 1, Dormitorios 3, Sup. Cubierta 81.6m2, Antigüedad102 años, Cantidad de pisos 2, Departamentos por piso 6",,"Gas, Luz",,,
983,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.4769789,-34.5695817,Argentina,Capital Federal,Belgrano,3.0,2.0,2.0,80.0,80.0,,USD,,"Holmberg Al 2400 - Departamento en Venta en Belgrano, CABA de 80 m2 con 2 dormitorios, 2 baños, a .","OPORTUNIDAD - AMENITIES -BARRIO DOHO -&nbsp; &nbsp;POLO GASTRONOMICO - VENTA 2 DORMITORIOS - COCHERA - POSIBLE PERMUTA<br>--ZONA :&nbsp;BARRIO DOHO - V URQUIZA - BELGRANO - COGHLAN&nbsp;Impecable departamento en el nuevo barrio verde Doho .Presenta una arquitectura de diseño moderno con amplias veredas, bicisendas, plazas de juegos y el desarrollo de importantes zonas verdes.<br>--AMENITIES DE CATEGORIA:SEG 24hs - PISCINA - SOLARIUM - PARRILLA - SUM&nbsp;<br>--UNIDAD-Metraje80mts Totales72mts Cub8mts S-cubiertos<br>--DISTRIBUCION<br>-LIVING-COMEDOR.............-COCINA indep-BAÑO-BALCON CORRIDO-LAUNDRY-COCHERA FIJA CUBIERTA<br>--DETALLES-Expensas $19.100-Abl-Apto profesional&nbsp;<br>--DATA PERMUTA&nbsp;-ZONAS: Belgrano + Núñez desde Av Cabildo al Rio + Vicente López, Olivos desde Libertador al Rio<br>4 AMBIENTES -3 DORMITORIOS con Cochera<br><br> <br><br>Consulta por esta propiedad AHORA.<br><br><br>VENDE y COMPRA con LEXINTON, inmobiliaria LIDER en realizar compra / venta simultanea.",Departamento,Venta,"Superficie 80m2, Ambientes 3, Baños 2, Cocheras 1, Dormitorios 2, Sup. Cubierta 72m2, Antigüedad6 años, Cantidad de pisos 1","Pileta, Aire Acondicionado, SUM, Laundry, Aceptan Mascotas, Balcón",,,,
984,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.4139847,-34.6415392,Argentina,Capital Federal,Nueva Pompeya,2.0,1.0,1.0,119.58,119.58,,USD,,"Puna 3600 - PH en Venta en Nueva Pompeya, CABA de 119.58 m2 con 1 dormitorio, 1 baño, a .","¡PH de 2 ambientes con patio, y terraza en Nueva Pompeya!<br><br>Descripción básica:<br>-Se trata de un PH de 3 ambientes con patio y terraza.<br>-Se ubica en una Planta baja, con disposición interna, y acceso por pasillo.<br><br>Superficies:<br>Superficie Cubierta: 38.87 m2<br>-Superficie semicubierta: 11.11 m2<br>-Superficie descubierta: 63.40 m2<br>-Superficie total: 119.58 m2<br><br>Distribución de ambientes:<br>-Entrada al patio del inmueble, actualmente con funcionalidad de comedor.<br>-Cocina independiente.<br>-Lavadero.<br>-Baño completo.<br>-Dos amplías habitaciones con pisos de pinotea. Una de las habitaciones tiene construido un entrepiso.<br>-Tercera habitación/escritorio/playroom <br><br>Gastos: <br>-Expensas: no paga<br><br>Calefacción y refrigeración de ambientes:<br>-Agua caliente por calefón.<br><br>Descripción del Edificio:<br> -Son 4 unidades funcionales en total<br><br>Entrega:<br>-Entrega inmediata.<br>- Actualmente habitado.<br>- La documentación de la propiedad está en condiciones para la compraventa. <br><br>Accesibilidad:<br> 6, 9, 23, 25, 28, 31, 32, 50, 65, 75, 101, 115, 128, 133, 134, 143, 160, 164<br>Subtes (Metro): Hospitales (Línea H)<br><br>Descripción del barrio:<br>La propiedad se encuentra en el barrio de Nueva Pompeya, que pertenece a la comuna 4 de la ciudad de Buenos Aires, muy cercana a las Av. Caseros y Av. Saenz.<br><br>------<br><br>Todas las propiedades publicadas en el perfil de ****** se encuentran a cargo de un profesional matriculado. La intermediación y la conclusión de las operaciones serán llevadas exclusivamente por la firma:<br><br>Carina Beccio<br>Lamac Propiedades<br>Matrícula: CUCICBA 5424",PH,Venta,"Superficie 119.58m2, Ambientes 2, Baños 1, Dormitorios 1, Sup. Cubierta 38.87m2, Antigüedad62 años, Cantidad de pisos 1, Departamentos por piso 4",Terraza,"Gas, Luz",,,
